"GroNovelty","HisNovelty","Ratio","Dis2Specialist","LogWordCount","TargetID","Ratio.Trans"
18.1533765839934,53.2563456994972,0.152784778225806,0.903600796959827,2.70805020110221,74,0.401584131576838
18.0070262244018,48.1025539531528,0.603717723535258,0.84241773713364,6.25958146406492,112,0.889874489445178
18.005700349439,45.7297556224942,0.999999,0.922003318810112,1.94591014905531,24,1.56979632662826
17.4519879484071,45.7297556224942,0.378659865934507,0.852057423511268,4.40671924726425,152,0.662834283099703
16.8928378303472,33.6387076586107,0.592741935483871,0.976157367196953,2.94443897916644,131,0.878680290984344
16.6683219386505,29.0045871086528,0.998237894917582,0.890002865056472,2.07944154167984,24,1.52880655350447
16.6683219386505,29.0045871086528,0.999999,0.920376563472322,3.09104245335832,132,1.56979632662826
16.5286997230025,28.9608579023979,0.0698371059384164,0.976466162358829,2.89037175789616,123,0.267443939138428
16.5286997230025,28.8223514510521,0.40755458612672,1.02550348874989,2.70805020110221,136,0.692417776565426
16.4657707025482,26.3561446601995,0.290477226906158,0.969966254107502,4.06044301054642,15,0.569201231448381
15.9351607956568,26.3561446601995,0.986654134300365,0.987071320913129,4.93447393313069,130,1.45501350138905
15.7557966434033,25.4323432978383,0.331973973607038,0.9810517589788,4.18965474202643,25,0.614037152215128
15.7557966434033,25.1223171625971,0.141028798570381,0.966759074259196,2.83321334405622,2,0.38497720701921
15.663852893191,23.5078650948145,0.505644588526393,0.863962454603929,2.94443897916644,149,0.79104287182697
15.663852893191,22.5625702452162,0.127092855165956,1.09410055836098,2.30258509299405,6,0.364519973018034
15.5047280648251,21.6689979777172,0.0785603005865103,0.946410183377678,3.17805383034795,48,0.28409214807911
15.5043595853887,21.6125366737281,0.25,0.949335658211141,2.63905732961526,83,0.523598775598299
15.4779361724487,21.6125366737281,0.26902584643289,0.887029757053815,5.71702770140622,143,0.545302819001965
15.2750966858886,19.5269911899989,0.555065275708102,0.855848197992579,2.94443897916644,101,0.840575363115398
15.2750966858886,19.5269911899989,0.0901072214076246,0.8882174502869,3.63758615972639,48,0.304879934730349
15.2515152796153,18.7821457184572,0.121978670271261,0.939252593062735,3.97029191355212,15,0.356775330686724
14.955938498556,18.6573596382275,0.0539790421862094,0.850052836601013,4.11087386417331,82,0.234476561676113
14.9548587224353,18.4730449863826,0.999999,0.902202759085407,1.94591014905531,76,1.56979632662826
14.9548587224353,18.4730449863826,0.231708931110699,0.824769422448697,2.70805020110221,25,0.502207393299725
14.9444770592403,18.326489122762,0.355392950660811,1.02334559242785,3.97029191355212,141,0.638695288814836
14.9444770592403,18.326489122762,0.575807005494505,0.915279018722559,4.02535169073515,102,0.861498641696065
14.8598315631672,18.0411973432519,0.22931511355022,0.851433617146859,4.45434729625351,2,0.499365454994944
14.8598315631672,18.014357123528,0.232656708211144,0.905330320642068,2.39789527279837,73,0.50332975403183
14.8163886033115,17.2804753510689,0.402349477639296,0.881859360642168,2.94443897916644,135,0.687115965172778
14.8163886033115,17.2804753510689,0.999999,0.882730033598286,4.54329478227,2,1.56979632662826
14.7622573258119,17.2177195241208,0.148763120051087,0.776944314964272,3.17805383034795,145,0.395964482874681
14.7130964664192,16.9852593715631,0.301869501466276,0.862195507391314,3.29583686600433,53,0.58167772665088
14.6928034669767,16.7820363119437,0.411900871434756,0.83671480441714,2.83321334405622,136,0.696836694367493
14.6162148762773,16.4882399346448,0.75307192865783,0.843472163211388,0.693147180559945,44,1.05075203322091
14.616170660686,16.4882399346448,0.843131868131868,0.870901886400195,2.94443897916644,34,1.16356802541937
14.4861327952392,16.3171066244393,0.326854266274534,0.827577045105015,2.07944154167984,142,0.608590623122947
14.4513663025194,16.0954794526211,0.549237712238226,0.800195072344523,4.06044301054642,32,0.83471580463368
14.450981949811,16.0954794526211,0.33611792063783,0.90401389521823,4.34380542185368,25,0.618430148933768
14.368188263654,15.4349409545234,0.646855683379121,0.981744909747561,3.58351893845611,89,0.934451736879103
14.3542538342744,15.429001886264,0.0612843364546994,1.05882229738845,3.09104245335832,175,0.250157679505719
14.3538155211246,15.429001886264,0.999999,0.875583661136544,2.89037175789616,53,1.56979632662826
14.3021190704758,15.2721923185668,0.451552763013196,0.950225753280384,5.06890420222023,15,0.736874796202189
14.2832023510181,15.2721923185668,0.465364965175953,0.922251248455782,3.73766961828337,29,0.750735370133791
14.2832023510181,14.9351728873577,0.941416077663112,1.03961664214934,3.36729582998647,55,1.32632731581281
14.2192136034716,14.8658179671514,0.480405745967742,0.879032876772838,3.29583686600433,25,0.765798890618829
14.1826204626892,14.8494844022166,0.22057566489958,0.831425702675704,6.04973345523196,145,0.488899771674175
14.1724807643911,14.8494844022166,0.295995076497396,0.910948385286151,4.21950770517611,102,0.575261588990899
14.1665302093467,14.7136210624425,0.735925371373966,0.808168144783856,2.63905732961526,87,1.03109252084228
14.1541394005003,14.7136210624425,0.101917613636364,0.956422424998366,3.68887945411394,139,0.324933093915438
14.0899121694242,14.626969946592,0.5015626640427,1.18745315567432,3.04452243772342,53,0.786960829984092
14.0899121694242,14.5099132020304,0.578831094600835,0.832781114525148,0.693147180559945,24,0.864559555038813
14.0750909206546,14.3916340947185,0.537072145344575,0.860693896664806,3.2188758248682,3,0.822504359631241
14.0750909206546,14.2552180927286,0.400112387187626,0.988304198019962,3.63758615972639,136,0.684833905010765
14.0729192337751,14.2552180927286,0.0926461111435553,0.831418636170787,2.39789527279837,3,0.309285626687538
13.9533131442198,14.0940807228774,0.094511782957362,1.09164539111833,1.94591014905531,96,0.312488621729533
13.9452613199995,13.7653885370944,0.636271222476398,0.831294359275086,4.46590811865458,15,0.923415426186988
13.926189128828,13.7653885370944,0.848808732269504,0.948896464853117,3.49650756146648,153,1.17143151874999
13.8333033916398,13.1533706950458,0.983419900412088,0.864307472429223,0,34,1.44167409072103
13.7872553487882,12.9751707834842,0.417709007671079,1.13813330307257,3.36729582998647,147,0.702731062468895
13.7767035985496,12.9751707834842,0.992879,0.789243553304275,4.21950770517611,148,1.48630983455746
13.7767035985496,12.8852958460191,0.0575796126135093,1.01721001788331,2.99573227355399,134,0.242322094922905
13.7405250152392,12.6767705217159,0.999999,0.872114970599108,3.93182563272433,53,1.56979632662826
13.6816794060558,12.6767705217159,0.100447321637103,0.834258422016717,4.04305126783455,119,0.322495351104539
13.6800018378867,12.5723533109067,0.955872673003894,0.988915680030748,4.07753744390572,17,1.35915482865812
13.6566883352034,12.4389567960863,0.418068524467496,0.818949301283344,3.13549421592915,25,0.703095527496245
13.6566399761784,12.4389567960863,0.287685002749267,0.920993099161209,3.17805383034795,29,0.566121580252631
13.4906236124496,12.2451855234504,0.488783323445447,0.842218584245355,1.09861228866811,149,0.774180545821058
13.4906236124496,12.2451855234504,0.191924601356305,0.913489886816255,3.2188758248682,76,0.453475050906883
13.4657176060404,12.1256869423348,0.350983001373626,0.945900924527352,3.43398720448515,15,0.634081968829662
13.4288698276844,12.1256869423348,0.205267137096774,0.888967758165514,3.04452243772342,148,0.470199522656607
13.3968368526209,12.0970866263376,0.095782760172875,1.03733850649054,3.29583686600433,1,0.314654444565777
13.3655169597682,12.0970866263376,0.618489615058531,1.07484427614829,3.36729582998647,53,0.905025826225494
13.3655169597682,12.0764128073943,0.17614340106497,1.12167249269385,4.39444915467244,154,0.433108621253676
13.363308064019,12.0764128073943,0.999999,0.909935570121835,2.484906649788,107,1.56979632662826
13.2704636475431,12.0125662974916,0.390507583394428,0.934030974176141,2.30258509299405,154,0.675011198782315
13.2097164557219,12.0125662974916,0.131025476539589,0.883125684168741,5.68357976733868,15,0.370385067606329
13.1679361693318,11.9038530208558,0.535820972339705,1.01092168328137,3.71357206670431,138,0.821249848991355
13.1655416177731,11.840145012611,0.983580689167917,1.02386300755235,3.09104245335832,175,1.44230519571107
13.157140868922,11.840145012611,0.392617406570255,1.02586518228997,0.693147180559945,142,0.677172463278293
13.157140868922,11.7592957249427,0.133751832844575,0.923332014908411,3.8286413964891,58,0.374407325621796
13.1422621302851,11.689037229258,0.186516788683802,0.855974762223538,1.6094379124341,154,0.446571604393782
13.1422230278412,11.689037229258,0.23744256100215,1.05267903445984,3.04452243772342,25,0.508973116261442
13.1382821675583,11.6842187902409,0.271996998717009,0.900817973898842,2.19722457733622,113,0.548647035011879
13.1260859557998,11.6842187902409,0.13812255859375,0.919786782745892,2.484906649788,105,0.38078400615579
13.1260859557998,11.6163800998142,0.674073371811142,1.00396743378393,2.39789527279837,131,0.96319488483352
13.1185776229081,11.4907015988877,0.801298253676471,0.887845827646895,3.2188758248682,75,1.10877351772868
13.1173312100549,11.3858016898184,0.380751326542486,0.83913474690878,1.09861228866811,177,0.664989036928283
13.1173312100549,11.0196414939921,0.549710181451613,0.909214123156373,1.09861228866811,168,0.835190603887628
13.1131251407043,11.0196414939921,0.631030853269671,0.848901127172125,3.55534806148941,11,0.917977141141873
13.033517963687,10.8010377501645,0.372697489002933,0.911266170846401,1.79175946922805,153,0.656678541795092
13.0297403145249,10.7786439171316,0.542629997552858,0.834197342951497,1.79175946922805,142,0.828079978772223
13.0203497763213,10.759912895223,0.0915450725334661,0.823178339544155,5.14166355650266,18,0.307381767177709
13.0183388781624,10.759912895223,0.100762318320273,0.792552809789973,2.19722457733622,136,0.323018941218466
13.0181047681879,10.7203521837537,0.152768686787464,1.25885727060577,2.30258509299405,154,0.401561768202983
12.975833203827,10.6598759366489,0.469554733321114,0.881743012408464,1.09861228866811,62,0.7549340518253
12.97021216256,10.5911195430193,0.305031158357771,0.923157695679616,4.61512051684126,175,0.58511620437143
12.9665428717579,10.5911195430193,0.336569518299008,1.02550578434245,2.83321334405622,5,0.618908072499232
12.9665428717579,10.5660560059815,0.749180947580645,0.982438685532873,4.0943445622221,152,1.04625230621939
12.9072053381361,10.5660560059815,0.253743012280059,0.892015430501103,3.52636052461616,34,0.527910155600777
12.8967458078971,10.5555576320666,0.394027394890707,1.00097584464579,2.70805020110221,1,0.678615682722753
12.8920375596735,10.5462860460001,0.0692409742380261,0.933292126632522,3.3322045101752,61,0.266272149237202
12.8814779123692,10.4800221203543,0.999999,0.882550829207626,2.83321334405622,76,1.56979632662826
12.8814779123692,10.3976131911065,0.137497511789312,0.741234433379725,3.78418963391826,73,0.379877353586872
12.8715507648292,10.3976131911065,0.211435804618768,0.95865265182909,2.39789527279837,134,0.477794168245219
12.8502433685637,10.268530591382,0.933993963915873,1.09662418414001,2.94443897916644,148,1.31096618489621
12.8473225912783,10.2272512539488,0.356133156158358,0.938077845968778,2.77258872223978,135,0.639468359366028
12.8472232425773,10.0344185241347,0.464753645314481,0.845422925559044,1.6094379124341,50,0.75012255208176
12.8392566135398,10.0101678684461,0.397807459677419,0.918126157804658,3.8286413964891,147,0.682480420326694
12.7951232792628,10.0024424796518,0.992879,0.749517226956536,2.19722457733622,76,1.48630983455746
12.7937453309513,10.0024424796518,0.73467570106305,0.899820772732642,3.36729582998647,130,1.02967621595588
12.7915477722821,9.94332234032928,0.81981688230384,0.886307404287208,0,127,1.13240902532715
12.7721711053886,9.94332234032928,0.740791752164895,0.845470947682184,0.693147180559945,53,1.03662848599306
12.7478927879796,9.90411783288247,0.719689332844575,0.975955021525383,3.66356164612965,130,1.01285160331701
